,Ticker,Tweets,Time
129,AAPL,"“On this day, it's just about understanding that the trans community is here, it always has been here, and it will always be here.”

YouTuber and @dragunbeauty CEO @NikitaDragun celebrates #TransDayOfVisibility with @travismills.

Watch: https://t.co/Q6wPIiRxyc https://t.co/BR7ekYZxbM",2021-03-31 20:56:23
130,AAPL,Listen to #Born2BeGreat from @liltjay on #NewMusicDaily: https://t.co/OmvaaDaIoc https://t.co/GTk7Cl8YBG,2021-03-31 19:56:36
131,AAPL,"To mark International #TransDayOfVisibility, Apple Music 1 celebrates the life and legacy of SOPHIE with a special featuring friends, contemporaries, and fans honoring her extraordinary work.

Listen now: https://t.co/OayUdxzJ5f https://t.co/14GLYIIy0P",2021-03-31 17:54:16
132,AAPL,RT @ashleyeicher: . @ladya frontwoman and #CountryFaith Radio host @HillaryScottLA joins me on a new episode of #GuestListRadio to talk abo…,2021-03-31 16:38:47
133,AAPL,"“This might be my favorite track on the album. I believe in a lot of things, and one of the things I believe is that love is a high, important power that connects us all.” 

@nickjonas leads #AListPop with #ThisIsHeaven. Listen here: https://t.co/mQW68x3loo https://t.co/weyYxHOf0j",2021-03-31 14:14:10
134,AAPL,".@duttypaul curates a playlist, speaks on the legacy of @bobmarley, and discusses his new album #LiveNLivin with @zanelowe.

Listen: https://t.co/xSn2pvpqai https://t.co/InHnglkNmK",2021-03-31 02:17:41
135,AAPL,"Moscow-based hip-hop visionary #Scriptonite returns with his sixth album.

Listen now, only on Apple Music: https://t.co/jdzHrX5hk8 https://t.co/YEXNgp3O0l",2021-03-30 23:01:10
136,AAPL,"🦋☀️🌈🥲
@KaceyMusgraves’ #GoldenHour turns 3 today. Reply with your favorite track.
https://t.co/YaejO5isIy",2021-03-30 22:37:44
137,AAPL,"Rock legend @joanjett talks @strombo through everything from The Runaways to the Blackhearts.🖤

Listen to their conversation now on Apple Music Hits: https://t.co/WbvGxQP3N6 https://t.co/pG8hUNzU9K",2021-03-30 21:54:06
138,AAPL,".@lizrose06 joins @TyBentli to talk songwriting and her Apple Music Country show with @LoriMcKennaMA and Hillary Lindsey, #LoveJunkiesRadio.

Listen: https://t.co/hhrhL5rTDa https://t.co/g9Rx78dYru",2021-03-30 18:03:53
139,AAPL,".@mirandalambert walks @kelleighbannen through #TheHouseThatBuiltMe &amp; more of the biggest tracks of her career on #Essentials Radio.

Listen: https://t.co/2CCQD0bSqe https://t.co/PTr8TpuqGj",2021-03-30 17:26:14
140,AAPL,Listen to #NICKINICOLE x @lunaypr1’s #NoToqueMiNaik on #DalePlay: https://t.co/Cpinwzbrnc https://t.co/EaIdpe8JOy,2021-03-30 15:11:00
141,AAPL,Listen to #OnceInALifetime from @AllTimeLow on #ALTCTRL: https://t.co/QGQn2wldnq https://t.co/V54GJz28gJ,2021-03-29 21:12:46
142,AAPL,"2 years ago today. 🕷
@billieeilish @finneas

What’s your favorite song from ‘WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?’
https://t.co/XkFBE3NNqf",2021-03-29 18:09:32
143,AAPL,".@SaddestFactory boss @phoebe_bridgers and her first signee @claudmp3 join @hattiecollins on a new episode of #PROUD Radio.

Listen on Apple Music 1: https://t.co/Vydc95asMR https://t.co/5S4rjIElU4",2021-03-29 18:00:01
144,AAPL,"RT @TieraMusic: if you missed my first episode of #Soundcheck Radio, you can listen back now on @AppleMusic.

open the app and search ’Soun…",2021-03-29 17:26:38
145,AAPL,Today on #RapLife: “Hard for the Next” @MoneyBaggYo x @1future. Listen now: https://t.co/D2iWgW75HZ https://t.co/PLJfhBlGkb,2021-03-29 13:54:40
146,AAPL,".@HueyLewisNews shares music, stories, and one-of-a-kind insight into one of the most important decades in rock 'n' roll, the '80s.

Catch up on every episode of #80sRadio now: https://t.co/yDDnzfdHja https://t.co/5Unm8ToMEZ",2021-03-29 01:02:07
147,AAPL,"Happy Birthday @ladygaga ⚔️💗
Celebrate with her #Essentials playlist.
https://t.co/nglSrqfA40",2021-03-28 21:40:34
148,AAPL,"“It was just the concept of meeting an older guy who has cleaned up his act a little bit.”

Listen to #WilderDays from @themorganwade on #TodaysCountry: https://t.co/D169zb8m45 https://t.co/0jgcyN40rh",2021-03-28 20:09:08
149,AAPL,"It's all happening. Writer-director @CameronCrowe joins @joywilliams on a new episode of #SouthernCraft Radio.

Listen on Apple Music Country: https://t.co/Fgga6aT958 https://t.co/2YZfTOP9A8",2021-03-28 19:00:01
150,AAPL,A new album from @AJRBrothers is here. Listen to #OKORCHESTRA: https://t.co/HqLGDgjdIW https://t.co/5nO2e33HkR,2021-03-28 17:43:06
151,AAPL,".@ladya's @HillaryScottLA takes over as host of #CountryFaith Radio.

Listen on Apple Music Country as she shares songs and stories that inspire her both musically and spiritually. https://t.co/XYBPyFi4wi https://t.co/NkzsXx7WKU",2021-03-28 15:00:02
152,AAPL,"Celebrate #Holi and liven up the festival of colors with specially curated playlists from your favorite artists.

Listen now: https://t.co/vpshpDt4vA https://t.co/wODY1iv4bO",2021-03-28 01:00:01
153,AAPL,".@MoneyBaggYo x @1future lead #NewMusicDaily with #HardForTheNext.

Listen: https://t.co/OmvaaDaIoc https://t.co/GWDaB24olE",2021-03-28 00:59:25
154,AAPL,"“The whole album is brilliant.” 

@eltonofficial talks to @SGLewis_ about #times and potential plans for a future collaboration. 🤞

Listen to #RocketHour on Apple Music 1: https://t.co/jgqIGv6xCq https://t.co/A8mKL9UVHp",2021-03-27 16:00:29
155,AAPL,"Something new from @carrieunderwood. 💗
Listen to #MySavior now: https://t.co/omOzxFN1Ux https://t.co/nt7Y9YKlxM",2021-03-27 15:01:40
156,AAPL,"“I remember every aspect of making this one as it’s such a special record for me.”

@frankywahmusic x @wearelowes lead #danceXL with #NotInLove.

Hear the track &amp; the interview with @annalunoe: https://t.co/pl3u1UQQyv https://t.co/YUNNwxi7vf",2021-03-27 14:05:06
157,AAPL,".@LilNasX tells @zanelowe about the making of #MONTERO (Call Me By Your Name).

Watch the #NewMusicDaily interview: https://t.co/kNSzlQpGJB https://t.co/G3KQrl1oFR",2021-03-27 01:25:12
158,AAPL,"Keep listening to @silksonic’s #LeaveTheDoorOpen on #TodaysHits. ✨
https://t.co/GbjeOeSlTq https://t.co/U4UyH8VTGV",2021-03-26 21:41:59
159,AAPL,"On episode 2 of #BICHOTARadio, @karolg discusses the making of her album #KG0516 with @JBALVIN, @CamiloMusica, and @Mariahangeliq.

Listen: https://t.co/6kSXUK4L7b https://t.co/5ARdUvubcl",2021-03-26 19:00:14
160,AAPL,"In support of the #StopAsianHate movement, @MrEddieHuang x @oldmanebro discuss the history of anti-Asian violence &amp; racism, its increase since the outbreak of COVID-19, &amp; the importance of Black/Asian solidarity.

Listen: https://t.co/zniOwxgNwX https://t.co/QQvzZJdhz3",2021-03-26 18:02:32
161,AAPL,".@gorillaz's self-titled debut album is 20 years old today.

Listen as @strombo reflects on the project on Apple Music Hits: https://t.co/WbvGxQP3N6 https://t.co/Orf0lxE6CR",2021-03-26 17:00:05
162,AAPL,".@MoneyBaggYo is on with @zanelowe talking #HardForTheNext with @1future and a forthcoming project. 👀

Lock in to #NewMusicDaily live on Apple Music 1: https://t.co/kNSzlQpGJB https://t.co/0xlaq77GeL",2021-03-26 16:02:16
163,AAPL,"From #UpNext artist @tatemcrae, this is #TOOYOUNGTOBESAD.

Listen to the EP &amp; watch her short film now: https://t.co/Pjrdw3Lhie https://t.co/3Pb5dfj1zr",2021-03-26 15:22:23
164,AAPL,"RT @oldmanebro: Coming up later today, an impactful convo with @MrEddieHuang to #StopAsianHate. 

Listen today at 11am PST/2pm EST on @Appl…",2021-03-26 15:09:04
165,AAPL,"“This album represents a Carolina who has a certain aesthetic, image...someone who is present in her music, in the production, and in all things visual.”

New @karolg just landed.

Listen to #KG0516 and watch the exclusive short film behind the album: https://t.co/s8nGCpUJ0w https://t.co/hfkDj0BtmY",2021-03-26 14:07:10
166,AAPL,"Listen to the Triple Chucks Deluxe edition of @justinbieber’s #Justice: https://t.co/zTHwhEN8zU
@LILUZIVERT 
@jaden 
@QuavoStuntin 
@DaBabyDaBaby 
@torikelly https://t.co/HdbFu4oo6c",2021-03-26 04:21:46
167,AAPL,"Finally. 🏹❣️
From @LilNasX, this is “MONTERO (Call Me By Your Name).”
Listen now: https://t.co/Tsax5QBvkf
#CMBYN https://t.co/ErD9Tr6AXh",2021-03-26 04:06:25
168,AAPL,"#DWTDTAOSO is almost here. 🦋💖
Listen to #DancingWithTheDevil from @ddlovato: https://t.co/bzmSe5g6XV https://t.co/Tq4Dt8Fxx1",2021-03-26 04:01:25
169,AAPL,"Fresh #FromTheVault. 💛💛
@taylorswift13 @MarenMorris

Listen to #YouAllOverMe from #FearlessTaylorsVersion now. 
https://t.co/apCKccA0rR https://t.co/KYZaxtV9AA",2021-03-26 04:01:05
170,AAPL,"✈️💕💫
#KG0516 just landed.
Listen to @karolg’s new album now: https://t.co/s8nGCpUJ0w https://t.co/1ckjMfKLKK",2021-03-26 00:08:26
171,AAPL,"Minutes away from #FirstListenKAROLG hosted by @zanelowe. 💖 

Watch a live listening session with @karolg as she plays new songs from #KG0516 and answers your questions live: https://t.co/PYUNmqwnwO https://t.co/dKo99hweuZ",2021-03-25 23:26:36
172,AAPL,"“The best part came a week after I'd turned in the remix, when Paul called to tell me he'd been dancing in his kitchen to the track all week.”

@PaulMcCartney x @beck lead #NewMusicDaily with #FindMyWay. Listen here: https://t.co/OmvaaDaIoc https://t.co/Vr207J0Yjv",2021-03-25 23:18:56
173,AAPL,"RT @strombo: .@systemofadown’s @serjtankian dropped the #Elasticity EP last week, featuring music he’s been holding onto for six years. We’…",2021-03-25 21:09:24
174,AAPL,".@guapdad4000 and @illmindPRODUCER teamed up on '1176.' They get into the 14-track project with @travismills.

Listen: https://t.co/MXznSQ6hbq https://t.co/TqrDXmwlqH",2021-03-25 20:44:24
175,AAPL,"On a very special episode of #LevelUpRadio, @ciara is joined by her husband &amp; @Seahawks quarterback @DangeRussWilson to discuss their first time meeting, their careers, and the music that connects them.

Listen now on Apple Music Hits: https://t.co/kIrGLYIHIF https://t.co/hMHoVgaOPd",2021-03-25 18:10:47
176,AAPL,RT @ThomasRhett: The stories outside of mine &amp; the people beyond me are what make the songs I get to share with you so special. Honored tha…,2021-03-25 17:36:03
177,AAPL,".@zaynmalik dropped #MindofMine 5 years ago today. 🤯
https://t.co/tFfTztGqQ9",2021-03-25 17:01:25
178,AAPL,"Listen to #SaveYourTears from @theweeknd on #AListPop. 💧
https://t.co/mQW68x3loo https://t.co/j2rTnmCxvX",2021-03-25 15:38:37
179,AAPL,Listen to #Unlearn from @ItsBennyBlanco x @gracieabrams on #NewMusicDaily: https://t.co/OmvaaDaIoc https://t.co/kXWN758tg8,2021-03-25 02:07:41
180,AAPL,"Mino (@lucaspoulshock) joins @w1lko on Apple Music 1 to spotlight artists coming out of Japan and play tracks from the #TokyoHighway playlist. 🇯🇵

Listen: https://t.co/N0VEgOH4Wo https://t.co/E9fj6HerY1",2021-03-25 01:39:39
181,AAPL,"RT @NukemNick: .@24kGoldn’s #ElDorado drops Friday. @yourboyeddie and I linked up with the Bay Area artist on #ThePlug Radio 🔌📻.

Open @App…",2021-03-25 01:14:01
182,AAPL,".@RitaOra and @realimanbek go beyond language and geographical boundaries on the #Bang EP.

Rita gets into the project on the @travismills show.

Listen on Apple Music 1: https://t.co/MXznSQ6hbq https://t.co/w4Nhq5D7jI",2021-03-24 23:00:01
183,AAPL,"“It’s about being patient and waiting for good things. And if there was ever a time to be patient, it’s right now.”

@michiganderband leads #ALTCTRL with #LetDown. 
Listen here: https://t.co/QGQn2wldnq https://t.co/b9J0VhHxMA",2021-03-24 20:15:32
184,AAPL,RT @celinedion: .@AppleMusic is getting in on the 'Falling Into You' 25th Anniversary celebration! Go Listen to 'Falling Into You' and all…,2021-03-24 18:50:09
185,AAPL,"“When that magic moment clicks in a song, it’s like the best feeling.”

@ItsBennyBlanco speaks with @zanelowe on #FRIENDSKEEPSECRETS2, his collaborators, and staying creative.

Watch the interview: https://t.co/dsvgNAgkap https://t.co/Tx94ciF1my",2021-03-24 18:03:14
186,AAPL,".@oldmanebro x @neweryork x @LowKeyUHTN discuss @Drake saluting @smoss and the latest with @iamcardib on this week’s #RapLifeReview.

Watch: https://t.co/Qp7Y0mmEpf https://t.co/rmw5IhScf2",2021-03-24 17:25:20
187,AAPL,"“There’s nothing more special than standing firm in who you are.”

@Fancyhagood shares the story behind #SouthernCuriosity.

Watch the short film &amp; listen to the track: https://t.co/F5FMDn7RL8 https://t.co/Zrkgt9gcys",2021-03-24 16:24:47
188,AAPL,"#GiveItToMeStraight is the latest from @TenilleArts. The Canadian singer joins @TyBentli to speak on the track and performing at the @opry.

Listen on Apple Music Country: https://t.co/hhrhL5rTDa https://t.co/J2W6BXHLMb",2021-03-22 18:01:46
189,AAPL,"“I put everything into this album because it’s my diary, the raw soundtrack to my life.”

New @iStarrah is here. Listen to #TheLongestInterlude now: https://t.co/RVkSNn0iNz https://t.co/jNlqko3PGm",2021-03-22 17:36:39
190,AAPL,"New 🔥 from @piso21music is ready for you on #DalePlay. 
Listen to #TanBonita: https://t.co/Cpinwzt2LM https://t.co/7o5WgOSHz3",2021-03-22 16:15:49
191,AAPL,"""I always wanted to make a record like this with Davido, especially because of my admiration for him as an artist, father, and someone with a big heart.”

Listen to #FORYOU from @TeniEntertainer x @davido on #AfricaNow: https://t.co/G5qXPnHTDQ https://t.co/2q8fxWeCwZ",2021-03-22 13:54:50
192,AAPL,".@kennychesney leads #TodaysCountry with #KnowingYou.

Hear the track &amp; the interview with @kelleighbannen: https://t.co/6wxVjrppoP https://t.co/QrdzUWC8Ov",2021-03-22 03:36:08
193,AAPL,".@JadAbumrad joins Apple Music Hits with a new monthly show, Everything. Together. Radio.

On the debut episode, he creates a genre-hopping mixtape spanning multiple decades and continents: https://t.co/exBWJBAguL https://t.co/CeDcZ265cE",2021-03-22 01:00:01
194,AAPL,"Aubrey Preston and Peter Cooper join @davecobb7 on #SouthernAccents to talk about the legendary artists who have recorded in Historic RCA Studio A &amp; B in Nashville.

Listen now: https://t.co/ejZxbWBf4O https://t.co/XSl8FSDgr8",2021-03-21 22:18:26
195,AAPL,"Get into @BennyBsf's #ThePlugsIMet2.

He spoke to @neweryork about the project and how he got @FrencHMonTanA and @jimjonescapo on ""Longevity.”

Watch the #RapLife interview: https://t.co/l0c1ZYfOcZ https://t.co/g9290vSjlj",2021-03-21 18:36:46
196,AAPL,"Listen to @theweeknd's #HouseofBalloons (Original). 🎈
https://t.co/kypTjnVFyR",2021-03-21 17:04:36
197,AAPL,"New @piso21music is here. Featuring…
@maluma
@myketowerspr
@bep
@elnodal
@zionylennoxpr
&amp; more. 

Listen to ‘El Amor En Los Tiempos Del Perreo’ now: https://t.co/3SP7s1CBl7
#EAELTDP https://t.co/VdQa8VdRpC",2021-03-21 15:45:23
198,AAPL,".@hayden_james x @GorgonCity x @nattdunn_ lead #danceXL with #Foolproof.

Hear the track &amp; the interview with @annalunoe: https://t.co/pl3u1UQQyv https://t.co/hiCPctEXxH",2021-03-21 05:17:15
199,AAPL,".@MickeyGuyton joins @breland on #LandOfTheBRE Radio to talk about collaborating on the “Cross Country” remix and the success of her song #BlackLikeMe.

Listen: https://t.co/QDUqqlY0eT https://t.co/zLZCIzkuoW",2021-03-20 19:33:33
200,AAPL,"Watch the music video for #TheSkyCries performed by @SalekaNight from Season 2 of @Servant.
@AppleTV @LakeshoreRecs
https://t.co/OduLcpusOc",2021-03-20 18:07:09
201,AAPL,"“You can’t record your debut album again, so I ensured #WONDALAND will be that album I would listen to in 20 years, and it would still sound just as fresh.”

New @TeniEntertainer is here. Listen to #WONDALAND: https://t.co/xIWuzq1ZAj https://t.co/nY25cXObhX",2021-03-20 14:33:00
202,AAPL,"In honor of Women's History Month, @karolg brings you #BICHOTARadio.

On Episode 1, she speaks with female artists bringing a new sound to Latin music, including @KALIUCHIS, @NathyPeluso, #BadGyal and @naikinai19.

Listen: https://t.co/6kSXUK4L7b https://t.co/t0pQDdXQbF",2021-03-20 02:41:03
203,AAPL,"This collab. 🙌
@justinbieber
@DanielCaesar
@giveon

Listen to #Peaches on #NewMusicDaily: https://t.co/OmvaaDaIoc https://t.co/6o8u6PQh6r",2021-03-19 23:40:45
204,AAPL,"RT @rebecca_judd: Rounded off my week on @AppleMusic 1 with the amazing @celeste co-hosting the show with me, picking some of her favourite…",2021-03-19 21:28:40
205,AAPL,".@IDK joins Apple Music 1 with #RadioClue, a show that aims to create an environment where exposure to music is tied to specific memories.

Listen for new music and hidden gems: https://t.co/RvxlgltW4E https://t.co/8GTIpMUYXx",2021-03-19 20:30:53
206,AAPL,"“When an artist writes their own music, that's what's most genuine. I feel like that's how you really can connect with your fans.”

New @palomamamicl is ready for you. 🕊

Listen to #SueñosdeDali &amp; read the track-by-track interview: https://t.co/ARkkam7Kxu https://t.co/vUpAXKQI6Z",2021-03-19 19:20:03
207,AAPL,"From @LanaDelRey, this is #ChemtrailsOverTheCountryClub. 
Listen now: https://t.co/LVy991QwUE https://t.co/cgQ75m3f31",2021-03-19 17:56:22
208,AAPL,"#JB6 is here.

With appearances from…
@thegreatkhalid
@chancetherapper
@thekidlaroi
@dominicfike
@DanielCaesar
@giveon
@WhoisBeam
@burnaboy
@ItsBennyBlanco

Listen to @justinbieber’s #Justice now: https://t.co/uFIEp9OAMo https://t.co/bOK4dNmCRj",2021-03-19 16:29:33
209,AAPL,"RT @tim_cook: The horrific violence against the Asian community, as evidenced by Tuesday’s murders in Georgia, calls us all to speak up and…",2021-03-18 15:58:54
210,AAPL,".@nickjonas curates an exclusive playlist from home with @zanelowe and talks hanging out with @theweeknd, @tydollasign, and @edsheeran.

Listen: https://t.co/xSn2pvpqai https://t.co/pcrlmCmZuG",2021-03-17 01:10:21
211,AAPL,"RT @travismills: I’m catching up with the team from @TeenagerTherapy, a podcast that's a coming of age story portrayed in real time.

Liste…",2021-03-16 22:45:02
212,AAPL,".@imaginedragons lead #ALTCTRL with #FollowYou.
Listen: https://t.co/QGQn2wldnq https://t.co/wHzwhNx7P9",2021-03-16 18:11:03
213,AAPL,"“I feel like I'm finally the artist that I've actually wanted to be.”

New music from @Tom_Grennan. He talks #EveringRoad with @rebecca_judd.

Listen: https://t.co/QFCSHi8dqX https://t.co/PjNbB4X2dk",2021-03-16 14:53:31
214,AAPL,"“I just paced back and forth in the studio listening on repeat like THIS IS ITTTT.”

New @porterrobinson is almost here. Pre-add #Nurture &amp; listen to #Musician.
https://t.co/imEayXpwJv",2021-03-15 19:01:50
215,AAPL,What’s the first song you’re listening to this week?,2021-03-15 17:37:33
216,AAPL,"RT @TyBentli: Jumpin’ into a big week! 

I’ve got @ShaneMcAnally and #ColorMeCountry host @RissiPalmer joining #TheTyBentliShow this week.…",2021-03-15 17:36:02
217,AAPL,"Musician and Activist @JonBatiste celebrates Black American culture with his upcoming album #WEARE.

He discusses the forthcoming project with @zanelowe. Listen live on Apple Music 1: https://t.co/qWJH6nHdZv https://t.co/1jwD21KKwK",2021-03-15 17:02:44
218,AAPL,"All it takes is AirPods and the right song to turn the world into your playground.

Watch Apple’s latest film, “Jump” and listen to @YNGFRNCO’s #FallinApart featuring Denzel Curry &amp; Pell: https://t.co/o0doyUb7f7 https://t.co/JL1Y62WRO5",2021-03-15 16:54:00
219,AAPL,"“Painting stars upon your ceiling ‘cause you wish that you could find some feeling”

@justinbieber leads #AListPop with #HoldOn. Listen here: https://t.co/mQW68x3loo https://t.co/c3pSApx60e",2021-03-15 15:27:35
220,AAPL,"New @RoddyRicch just landed.
Listen to #Heartless (Live From LA): https://t.co/3MR6Nn7w53 https://t.co/nmyZ91htts",2021-03-15 04:06:23
221,AAPL,"Cleve Francis (@muzicdoc2), @ValierieH, and Frankie Staton join @RissiPalmer on #ColorMeCountry to reflect on the Black Country Music Association.

Listen: https://t.co/gM5ZJlwSBp https://t.co/ZA69VKjZvF",2021-03-14 23:36:20
222,AAPL,".@TheValerieJune joins @joywilliams to talk through the importance of dreaming and her new album, 'The Moon And Stars: Prescriptions For Dreamers.'

Listen to #SouthernCraft Radio on Apple Music Country: https://t.co/Fgga6aT958 https://t.co/i1QXF55kMe",2021-03-14 19:03:19
223,AAPL,"“We wrote #GrowingUp in 2019, but I had this title in my phone for about a year before then.”

Listen to the latest from @ThomasRhett on #TodaysCountry: https://t.co/D169zb8m45 https://t.co/dbbao0kgUj",2021-03-14 17:16:44
224,AAPL,Listen to #AllToMe from #UpNext alum @giveon on #RnBNow: https://t.co/mm1qmG3mjl https://t.co/d8N16FmGSn,2021-03-14 15:50:58
225,AAPL,"Future beats, eclectic soul, forgotten gems and timeless sounds.

Lock in to @joekay’s @Soulection Radio episode 496: https://t.co/vvdTU8ZjcY https://t.co/VF9MQpAg77",2021-03-14 02:02:51
226,AAPL,"Backstreet's back. 😍

The @backstreetboys close out the season of #AllIHaveToGive Radio playing their favorite BSB tracks and answering fan questions.

Listen now: https://t.co/nBXGa9U2iC https://t.co/FihNpDAGSB",2021-03-13 19:57:40
227,AAPL,"Singer-songwriter @TieraMusic's self-titled EP is here.

She joins @wardguenther on #CountryRisers Radio to discuss her new work.

Listen: https://t.co/7P22o4Hpf7 https://t.co/bPD7vxMw8v",2021-03-13 16:31:28
228,AAPL,"""I've been taking more inspiration from the rhythms of walking and cycling."" 

@indiajordan8 leads #danceXL with #AndGroove. Hear the track &amp; the interview with @annalunoe: https://t.co/pl3u1UQQyv https://t.co/tLU7u7XeWC",2021-03-13 14:58:34
229,AAPL,"Nick Hoffman (@NicksWildRide) is kicking off a new season of #BackPorchCountry Radio.

Listen now for free on Apple Music Country or anytime with a subscription: https://t.co/C38TDPmlPS https://t.co/4BE4XP1QR0",2021-03-12 22:06:50
230,AAPL,"The @Russo_Brothers join @strombo to talk #Cherry, starring @TomHolland1996.

Listen live on Apple Music Hits and watch the film on the @AppleTV app with an Apple TV+ subscription.

Episode: https://t.co/WbvGxQP3N6
Film: https://t.co/f8hsV7ciuH https://t.co/DLwdsohulK",2021-03-12 22:00:01
231,AAPL,Today on #RapLife: “Wants and Needs” @Drake x @lilbaby4pf. Listen now: https://t.co/D2iWgW75HZ https://t.co/f9HWjz61ea,2021-03-12 18:36:02
232,AAPL,".@remhq's #OutOfTime is 30.

The band's Michael Stipe and Mike Mills reflect on the album with @w1lko.

Listen: https://t.co/yLyAGzM3Na https://t.co/FzzCJyZeMi",2021-03-12 18:00:03
233,AAPL,RT @arloparks: I curated a list of books that’ve affected me and held me together over the years for @AppleBooks. It was lovely to chat wit…,2021-03-12 17:20:14
234,AAPL,".@DanReynolds of @Imaginedragons is on with @zanelowe talking #FollowYou, #Cutthroat, and working with @RickRubin.

Lock in to #NewMusicDaily live on Apple Music 1: https://t.co/kNSzlQpGJB https://t.co/cJJ0FBiJXu",2021-03-12 17:00:40
235,AAPL,"Celebrating 20 years of Daft Punk’s #Discovery.

Revisit the album: https://t.co/CgUxuN5PFn https://t.co/vAUnkCVbWU",2021-03-12 15:14:53
236,AAPL,"The words and sounds of a #Revelación.

New @selenagomez is here. Listen to the EP now: https://t.co/2eilFU2YBo https://t.co/wMnMExs0lz",2021-03-12 05:05:11
237,AAPL,".@TieraMusic's debut self-titled EP just landed. 🤍

Listen: https://t.co/zqEoFnisOS https://t.co/4nnLehHvU0",2021-03-12 05:04:05
238,AAPL,"New music from #ROSÉ is ready for you. Listen to #OnTheGround and #Gone now.

https://t.co/zL2iMfDBrU 🖤
@BLACKPINK @ygofficialblink https://t.co/RYxcUOgVu9",2021-03-12 05:02:51
239,AAPL,"“#FollowYou is supposed to be this composed piece, #Cutthroat is supposed to be the exact opposite, which is just chaos.”

@Imaginedragons are back.
Listen to two new tracks now: https://t.co/xxAuw8BNoY https://t.co/ZeQBbNadl0",2021-03-12 05:02:13
240,AAPL,"“I wanted to turn our isolation into something that could connect us.”

New @nickjonas just landed. 🚀

Listen to #Spaceman and read the track-by-track interview covering every song: https://t.co/3XHRzLGjJ4 https://t.co/9J2rnJQAEX",2021-03-12 05:01:50
241,AAPL,".@lukelaird connects with fellow songwriter @thebarrydean on a new episode of #CountryReplay Radio.

Listen live on Apple Music Country: https://t.co/G0UjsPDppC https://t.co/EXxqPcO0Cx",2021-03-11 22:00:02
242,AAPL,"👏 👏 👏
#SlowClap for new @gwenstefani.
Listen on #NewMusicDaily: https://t.co/OmvaaDaIoc https://t.co/vMwqNIm8lx",2021-03-11 18:28:03
243,AAPL,".@dariusrucker joined @kelleighbannen on Apple Music Country to talk about the new National Museum of African American Music in Nashville.

Listen here: https://t.co/iZryTCthQI https://t.co/ZtErFXnL5v",2021-03-11 17:28:42
244,AAPL,".@elliecrowsell of @wolfalicemusic took over @w1lko's show for #InternationalWomensDay.

Listen back to the episode now: https://t.co/N0VEgOH4Wo https://t.co/tzOejS8wUw",2021-03-11 15:35:16
245,AAPL,".@lindsayell talks about her album #hearttheory on the @kelleighbannen show.

Listen now: https://t.co/iZryTCthQI https://t.co/Jo1uFcyfgI",2021-03-10 23:59:05
246,AAPL,"Neo-soul, light psychedelia, and a touch of urban grit.

@BlackPumasMusic connect with @strombo on Apple Music Hits.

Listen: https://t.co/WbvGxQP3N6 https://t.co/aBlvVRCpql",2021-03-10 22:00:01
247,AAPL,"Listen to...
@carlypearce
@MickeyGuyton
@KelseaBallerini
@MarenMorris
@AshleyMcBryde
on #TodaysCountry: https://t.co/D169zb8m45 https://t.co/WtP7835a8l",2021-03-10 20:17:32
248,AAPL,"Happy Birthday #BadBunny. 👁 🤍
What’s your favorite @sanbenito song?
https://t.co/S82DPEdu4B",2021-03-10 19:11:15
249,AAPL,"This week on #RapLifeReview, @oldmanebro x @neweryork x @LowKeyUHTN talk new ventures for JAY-Z and @Drake’s ’Scary Hours 2.’

Lock in: https://t.co/Oac6NqQyJn https://t.co/VzYjdPYHFG",2021-03-10 18:17:07
